image_name| comment_number| comment
105342180.jpg| 3| Голоор завиар явж байгаа эмэгтэй .
105342180.jpg| 4| Сэлүүртэй эмэгтэй .
1053804096.jpg| 0| гахайтай охин далайн эрэг дээр тоглож .
1053804096.jpg| 1| Гахайтай охин гүехэн усанд шүршдэг .
1053804096.jpg| 2| Гахайт бяцхан охин усанд тоглож .
1053804096.jpg| 3| Гахайн махтай охин усанд тоглож .
1053804096.jpg| 4| Охид гулгалтын .
1054620089.jpg| 0| Жинсэн өмд, улаан хүрэмтэй, олон өнгийн гар цүнхний тархалттай эмэгтэй чулуун гудамжнаас үсрэн босохдоо гараа .
1054620089.jpg| 1| Улаан хүрэм өмссөн эмэгтэй, ази гаралтай бололтой цэнхэр гар цүнх барьж, зурвас авахын тулд газраас үсэрч .
1054620089.jpg| 2| Улаан өнгийн хантаазтай эмэгтэй , цэнхэр, алтан гар цүнхтэй нь ковшны гудамжинд инээмсэглэж байхдаа үсэрч байна .
1054620089.jpg| 3| Улаан өнгийн хүрэм өмссөн эмэгтэй гадаа үсэрч байна .
1054620089.jpg| 4| Баярласандаа улаан үсэрч байгаа охин .
105493603.jpg| 0| Ширээн дээр хоёр хүн бие биенийхээ дэргэд сууж, дээр нь хоол хүнс инээмсэглэж байлаа .
105493603.jpg| 1| Цагаан цамц өмссөн хос зоогийн газрын ширээнд сууж .
105493603.jpg| 2| Эрэгтэй, эмэгтэй хамт ширээнд суусан .
105493603.jpg| 3| Эрэгтэй эмэгтэй хамт оройн хоол идэж .
105493603.jpg| 4| хаки өмссөн эрэгтэй, эмэгтэй хүмүүс инээмсэглэж .
105493628.jpg| 0| Цагаан дарс, хоолны дуршил нь өргөн цар хүрээтэй ресторанд тавигддаг.
105493628.jpg| 1| Хоол хүнс нь дарсны шилний өмнө цагаан таваг дээр сууж, дарсны тавиур .
105493628.jpg| 2| Худаг асаасан өрөө , Ширээн дээр 3 шилтэй , 2 ялтас .
105493628.jpg| 3| Ресторанд ширээн дээр үйлчилдэг гоёмсог хоол .
105493628.jpg| 4| Ресторанд ширээн дээр хоол .
1055623002.jpg| 0| Унтлагын хувцас өмссөн 4 хүүхдийн бүлэг дэрний хэрүүл .
1055623002.jpg| 1| Дэр тоглож байгаа хэсэг бага насны хүүхдүүд орон дээр зодолдоод .
1055623002.jpg| 2| Дөрвөн хүүхэд дэр тэмцлээ .
1055623002.jpg| 3| Хэсэг хүүхдүүд дэрвийсэн тэмцдэг .
1055623002.jpg| 4| Дэр тэмцдэг хүүхнүүд .
1055753357.jpg| 0| Барилгын 2 ажилчин барилгын хажуу талд сууж .
1055753357.jpg| 1| Барилгын хоёр ажилчин . завсарлага авч дүнз дээр сууж .
1055753357.jpg| 2| Барилгын 2 ажилчин ган дүнзний . дээр суудал .
1055753357.jpg| 3| I-beam дээр сууж буй барилгын хоёр ажилчин .
1055753357.jpg| 4| Хоёр хүн барилгын ажлын завсарлага авч .
1056198351.jpg| 0| Инээмсэглэсэн бяцхан хүү аяганд гар холигч .
1056198351.jpg| 1| Шаргал үстэй залуу хүү . холигчоор тоглож .
1056198351.jpg| 2| Хүүхэд гал тогооны өрөөнд блендэртэй хөгжилтэй .
1056198351.jpg| 3| Аяганд цахилгаан холигч ашиглаж буй хүүхэд .
1056198351.jpg| 4| Хүүхэд аяганд батарейг баяртайгаар холих .
1056249424.jpg| 0| Хоёр хүү , нэг нь шар болон улбар шар бөмбөгтэй , талбайн өмнө ямар нэг усанд тоглох .
1056249424.jpg| 1| Хоёр хүүхэд наран шарлагийн өдөр шаварт бөмбөлөгтэй тоглож .
1056249424.jpg| 2| Хоёр хүүхэд гүйж, ямар нэг усанд тоглож байна .
1056249424.jpg| 3| Хүүхдүүд усанд тоглож байна .
1056249424.jpg| 4| Хоёр хүү пудраар тоглоно .
1056338697.jpg| 0| Цэнхэр гуурсны орой өмссөн шаргал үстэй эмэгтэй гудамжны хажуу . даллан .
1056338697.jpg| 1| Цэнхэр даашинзтай эмэгтэй ирж буй замын хөдөлгөөнд гараа сунгаж байна .
1056338697.jpg| 2| Цэнхэр цамцтай шаргал эмэгтэй унахыг хүлээж байгаа бололтой .
1056338697.jpg| 3| Эмэгтэй дохио нь замын хөдөлгөөнд . араас нь харахад .
1056338697.jpg| 4| Гудамжинд нэгэн шаргал эмэгтэй таксинд .
1056359656.jpg| 0| Бага насны охин суудал дээр суугаад галт тэрэгний товхимол руу харлаа .
1056359656.jpg| 1| Галт тэргэнд сууж явсан бяцхан охин галт тэргээр явах тухай ном уншив .
1056359656.jpg| 2| Галт тэргээр брошур харж байгаа бяцхан охин
1056359656.jpg| 3| Галт тэргээр явах товхимол харж суугаа хүүхэд
1056359656.jpg| 4| залуу blond охин гарт нь magizine
1056415186.jpg| 0| Азийн хоёр охин инээж байна . Баруун гар талд байгаа охин зэмсэг барьж байх үед .
1056415186.jpg| 1| 2 эмэгтэй сууж, ярилцаж, хамтдаа инээж байна .
1056415186.jpg| 2| 2 охин төмөр сандал дээр хамтдаа инээж байна .
1056415186.jpg| 3| Хоёр эмэгтэй шалан дээр сууж байхдаа инээдэг .
1056415186.jpg| 4| Хоёр ази эмэгтэй инээмсэглэж, инээлдэж байна .
105685221.jpg| 0| Ойролцоо юм шиг санагдах нартай өдөр гадаа гүйж байгаа хэдэн хүн марафоны нэг хэсэг байж болох юм.
105685221.jpg| 1| Долоон хүн гүйж байна. Тэдний нэг нь цэнхэр футболк, улаан шорт өмссөн хүн
105685221.jpg| 2| Цэцэрлэгт хүрээлэнгийн явган хүний зам дээр хүмүүс хамтдаа гүйж байна .
105685221.jpg| 3| явган хүний зам дээр гүйж буй хэсэг гүйгчид .
105685221.jpg| 4| Долоон гүйгч зам руу гүйдэг .
1056873310.jpg| 0| Хоёр нохой ар талд нь устай чулуурхаг газар бие бие рүүгээ гүйдэг .
1056873310.jpg| 1| Бор нохой чулуурхаг эрэг дээр хар нохойны араас гүйж байна .
1056873310.jpg| 2| Хоёр нохой усны ойролцоо чулуун дундуур гүйдэг .
1056873310.jpg| 3| Хар нохойн араас бор нохой гүйж байна .
1056873310.jpg| 4| Далайн эрэг дээр тоглож буй хоёр нохой .
1057089366.jpg| 0| Нэг хүүхэд усанд шумбах самбараас үсэрч, доорх усан сан руу орно .
1057089366.jpg| 1| Хүү өндөр усанд шумбах самбараас үсэрч усан сан руу .
1057089366.jpg| 2| Хүүхэд усанд шумбах өндөр самбараас үсэрч усан сан руу .
1057089366.jpg| 3| Бяцхан хүүхэд усан сан дээр өндөр шумбалтаас үсэрч байна .
1057089366.jpg| 4| Усанд шумбах өндөр самбарын үзүүрээс нэгэн хөвгүүн бууж ирэв .
1057210460.jpg| 0| Нэг залуу давхар цамцаа тайлж буй цонхны дэргэд зогсож байна .
1057210460.jpg| 1| Танкны орой дээр хром хаалганы хажууд зогсож байгаа хүн .
1057210460.jpg| 2| Тэр хүн цахилгаан шатны дэргэд цамцаа өмсөж байна .
1057210460.jpg| 3| Хүн толгойгоо доош нь цахилгаан шатны дэргэд зогсооно .
1057210460.jpg| 4| Нэгэн эрэгтэй цахилгаан шатны дэргэд цамцаа өмсжээ .
1057251835.jpg| 0| Цагаан нохой чулуурхаг далайн эрэг рүү гүйлдэж байна .
1057251835.jpg| 1| Далайн эрэг дагуу гүйдэг хөнгөн бор нохой .
1057251835.jpg| 2| Далайн эрэг дээр хөнгөн цагаан өнгөтэй нохой гүйдэг .
1057251835.jpg| 3| Жижиг шар нохой далайн эрэг дээр гүйдэг
1057251835.jpg| 4| Элсэрхэг эрэг дээр цорго нохой гүйдэг .
105806535.jpg| 0| Нэгэн залуу усанд орж байна , зөвхөн богино банштайгаа . Том модон цайвар өнгийн .
105806535.jpg| 1| Нэгэн эр жимс идэж байхдаа модон сав газарт лоунж .
105806535.jpg| 2| Хүмүүс харж байхад асар том модон саванд нэг залуу .
105806535.jpg| 3| Шар бөмбөг барьж буй хүн . модон саванд нунтаглах .
105806535.jpg| 4| Гадаа модон саванд хэвтэж байгаа эрэгтэй .
1059514525.jpg| 0| Хүн явган хүний сандал дээр . автобусны зогсоолоос гудамжны нөгөө талд .
1059514525.jpg| 1| Хотын гудамжны ойролцоох сандал дээр плэйд хөнжилтэй хүн унтана .
1059514525.jpg| 2| Гудамжны сандал дээр цэнхэр плэйд хөнжил дор хэвтэж байгаа хүн .
1059514525.jpg| 3| Автобусны буудлын дэргэдэх сандал дээр нэгэн эр унтаж байна .
1059514525.jpg| 4| Хотын гудамжинд сандал дээр унтаж байгаа хүн .
10602072.jpg| 0| 2 охин ойд тоглож байна ; залуу нь богино модонд авирч байгаа бөгөөд газраас ойролцоогоор 2 метр .
10602072.jpg| 1| Улаан цамц, жинсэн өмд өмссөн бяцхан охин жижиг модонд авирч байхад өөр нэг бяцхан охин .
10602072.jpg| 2| Хоёр жаахан охин жижиг модны дэргэд тоглож байна . Нэг нь мөчир рүү авирч .
10602072.jpg| 3| Нэг хүүхэд модонд авирч байхад өөр нэг нь . том хүүхэд , цаг .
10602072.jpg| 4| Мод руу авирахаасаа залуу охиныг харж байсан бяцхан охин .
106027774.jpg| 0| Цэрэг дайчлагдсны дараа гэртээ харих замдаа машинд унтаж байгаа юм шиг .
106027774.jpg| 1| Нэгэн залуу суудлын бүсээ зүүгээд машин унах үеэр унтаж .
106027774.jpg| 2| бейж цамцтай хүү машинд унтаж байна .
106027774.jpg| 3| Машинд унтаж байгаа хүн . машинд . машинд .
106027774.jpg| 4| Хүү машин дээр унтдаг .
106027978.jpg| 0| Ягаан цамцтай эмэгтэй хөх, цагаан хөнжилтэй машинд унтаж .
106027978.jpg| 1| Ягаан өнгийн цамцтай эмэгтэй машинд унтаад цэнхэр хөнжилд орооцолдсон .
106027978.jpg| 2| Улаан цамцтай эмэгтэй хүн хөнжил дор , машин дотор унтаж .
106027978.jpg| 3| Ягаан цамцтай бор үстэй бүсгүй машинд унтаж .
106027978.jpg| 4| Эмэгтэй хүн машинд цэнхэр, цагаан хөнжил дор унтдаг .
106039369.jpg| 0| Цагаан цамц өмссөн нэг хүн панкаа агаарт шээж эргүүлж байна .
106039369.jpg| 1| Хүн омелет буюу панкийг агаарт эргүүлж байна . байхад гал тогооныхоо .
106039369.jpg| 2| Гэрийн гал тогооны өрөөнд нэгэн эр панкийг маш өндөр . эргэдэг .
106039369.jpg| 3| Нэгэн залуу ур чадвараас панкийг агаарт өндөрт эргүүлж .
106039369.jpg| 4| Хүн бишрэн харж байхдаа гал тогооны өрөөнд бялуу эргүүлж .
1060605297.jpg| 0| Гал сөнөөгчид онцгой байдлын газар хүнтэй .
1060605297.jpg| 1| Гал сөнөөгчид тусгалын дүрэмт хувцас өмсөж, дээшээ ширтэнэ .
1060605297.jpg| 2| Хэд хэдэн гал сөнөөгчид сэрүүлэгт хариу өгч байна .
1060605297.jpg| 3| Гал сөнөөгчдийн дүрэмт хувцасны тусгал .
1060605297.jpg| 4| Гал сөнөөгчид ямар нэгэн үйл явдалд хариу өгч байна .
1061467336.jpg| 0| Хэдэн гал сөнөөгчид , хар , шар , ягаан өнгийн хантааз өмссөн , галын дэргэдэх .
1061467336.jpg| 1| Хэд хэдэн гал сөнөөгчид гал зуухныхаа дэргэд нэгэн байшингийн гадаа зогсож .
1061467336.jpg| 2| Гал сөнөөгчид галын сумтай газар дээр нь 'гэрэл асдаг .
1061467336.jpg| 3| Гал сөнөөгчид галынхаа гадаа зогсож бүх гэрлээ асааж .
1061467336.jpg| 4| Ажил үүргээ гүйцэтгэж байсан 4 гал сөнөөгч галт тэргийн өмнө ярьж байна .
1061887159.jpg| 0| Эрэг дээр нэгэн эр хүүхэдтэйгээ хамт өвдөг сөгдөн сууж байна. Тэнд тод цэнхэр, улаан завьнууд ар талд нь байрласан .
1061887159.jpg| 1| цэнхэр, улаан завь бүхий далайн эрэг дээр хүмүүстэй
1061887159.jpg| 2| Хүмүүс далайн эрэг дээр янз бүрийн үйл ажиллагаа .
1061887159.jpg| 3| далайн эрэг дээр хүмүүс элсэнд юм хайж байна
1061887159.jpg| 4| Далайн эрэг дээр алхаж яваа олон хүн .
106300392.jpg| 0| Улбар шар өнгийн хатуу малгайтай, хантаазтай хүн гартаа байгаа зүйлийг харж байхад хажууд нь байгаа хүн таазанд хүрэхийн тулд шатаар зогсож .
106300392.jpg| 1| Хоёр ажилчинтай , нэг нь шатаар , шар өнгийн хар өнгийн босоо .
106300392.jpg| 2| Барилгын ажилчид цэнхэр хананы урд анхааруулгын тууз .
106300392.jpg| 3| Хатуу малгай, аюулгүй байдлын хантааз өмссөн эрчүүд ажиллаж байна .
106300392.jpg| 4| Бутлууртай залуу . шатаар .
106356264.jpg| 0| Сонин сэтгүүл, чихэр, кока-а-кола бүтээгдэхүүнээр дүүрэн, лангууны ард ажиллаж байгаа инээмсэглэсэн эмэгтэйг алдахад амархан .
106356264.jpg| 1| Сэтгүүл худалдагч маш өнгөлөг колляцийн ард сууж .
106356264.jpg| 2| Сонингийн бичиг хэргийн ажилтан нь өнгө үзэмжээрээ эргэн тойрондоо .
106356264.jpg| 3| Сонины стендэд ажилладаг эмэгтэй .
106356264.jpg| 4| Сэтгүүлзүйн индэрт эмэгтэй хүн .
10637120.jpg| 0| Газар хөдөлж буй том машин нь судалгаа хийх тоног төхөөрөмж . ямар харагдахаар нь анхааралтай ажиглаж байгаа эрэгтэй нь зам бий .
10637120.jpg| 1| Хатуу малгай өмссөн ажилчин . том машин харж . хуурай шороонд нүх ухах .
10637120.jpg| 2| Хөх өнгийн эрэгтэй, шар хатуу малгай нь асар том машин ажил . харж байна .
10637120.jpg| 3| Хатуу малгай өмссөн эрэгтэй нь цэнхэр цамц, цэнхэр жинсэн дээл өмссөн .
10637120.jpg| 4| Хатуу малгайтай хүн . зарим машин механизмыг харж .
106372282.jpg| 0| Нүдээ аниад хүний хажууд нударгалан энэ толгойгоо амраад сууж байгаа хүн. Тэдний өмнө ширээн дээр сууж буй зуурмагтайгаа хамт .
106372282.jpg| 1| Талхны үйлдвэрт тарган хөгшин талхчин унтдаг бол сурагч нь гурилыг нүднээс нь түрхэж , хажууд нь сууж .
106372282.jpg| 2| Талхны үйлдвэрт сууж байгаа 2 хүний бүх шар зураг .
106372282.jpg| 3| Ядарсан харагдах хүн их талх хийдэг .
106372282.jpg| 4| Талхны үйлдвэрт 2 хүн амарч байна
1063866640.jpg| 0| Дөрвөн хүн модны дэргэд сууж байхад өөр нэг хүн усны бие рүү харж зогсож байхад өөр нэг нь завь сэлүүрдэж байна .
1063866640.jpg| 1| Хэдэн хүн голын дэргэд сууж бие биетэйгээ ярилцах үед тэдний дэргэд завь урсдаг .
1063866640.jpg| 2| Ард нь нартай усны их биений урд сууж байгаа 5 хүн .
1063866640.jpg| 3| Цамцгүй хэсэг эрчүүд халуун орны далайн эрэг дээр сүүдэрт сууж байна .
1063866640.jpg| 4| Ард нь устай хүний бие сууж байсан таван хүн .
106490881.jpg| 0| Усанд сэлэлтийн хошуутай нэгэн залуу хүү далайн эрэг дээр гараа сунган алхаж байна .
106490881.jpg| 1| Хүү далайн эрэг дээр тоглож байна .
106490881.jpg| 2| Далайн эрэг дээр цэнхэр сэлэлтийн шорттой нэгэн хүү .
106490881.jpg| 3| Нэгэн хөвгүүн далайн эрэг дээр камерын төлөө инээмсэглэв .
106490881.jpg| 4| Далайн эрэг дээр тоглож байгаа хүүхдүүд .
106514190.jpg| 0| Уран гулгагч үзэсгэлэнт цагаан цасан бүрхүүл бүхий газрыг харж байна .
106514190.jpg| 1| Доорх уулсыг харсан цохион дээр өндөрт зогсож байгаа явган аялагч .
106514190.jpg| 2| цанаар гулгаж байгаа хүн цасаар хучигдсан байгалийн сайхныг толгодоос харж байна
106514190.jpg| 3| Цасаар хучигдсан уулыг цаначин .
106514190.jpg| 4| Уулын орой дээр цаначин түр зогсов .
1065323785.jpg| 0| Хүүхдүүд овоо шороон овооны дэргэд дугуйгаа унаж буй хүүхдүүд овооны урд талын арын хашаанаас ховх .
1065323785.jpg| 1| Улаан цамц өмссөн хүү яг шороон овооны дэргэд дугуйгаа унаж байна .
1065323785.jpg| 2| Хэсэг хөвгүүд том овоолсон шороог тойрон дугуй унаж байна .
1065323785.jpg| 3| Хүүхдүүд гудамжинд шороон овооны дэргэд дугуй унаж байна .
1065323785.jpg| 4| Хүүхдүүд шороон овоонд дугуй унаж байна .
1065831604.jpg| 0| Гүйлтийн хэрэгсэл, дуулга өмссөн хэсэг хүмүүс нойтон замаар булан тойрон дугуй уралдаж .
1065831604.jpg| 1| Олон эрчүүд уралдааны үеэр зарим пудлон дундуур дугуйгаа .
1065831604.jpg| 2| Дугуйчид дугуйнаасаа ус цацаж булан тойрон эргэлдэж буй бүлэг .
1065831604.jpg| 3| Дугуйн уралдаанд оролцож буй дугуйчид зүүн гар тийш огцом эргэх .
1065831604.jpg| 4| Хэд хэдэн дугуй унадаг хүмүүс тэмцээн уралдаанд .
1066252238.jpg| 0| Ягаан өнгийн футболктой хүү элсэн овоолго дээгүүр дугуй унаж байхад өөр хоёр хүн гудамжинд .
1066252238.jpg| 1| Гурван хүү тоглож, дунд нь овоолсон элсээр дугуйгаар
1066252238.jpg| 2| 3 залуу хөвгүүд овоо шорооны эргэн тойронд дугуй унаж байна .
1066252238.jpg| 3| Шороон овоон дээгүүр гурван хүүхэд дугуй унаж .
1066252238.jpg| 4| Зарим залуу хөвгүүд гудамжинд дугуй унадаг .
1066831905.jpg| 0| Өндөр настай хүн зарим ургамлыг харахын тулд доошоо бөхийж, араас нь тогтвортой .
1066831905.jpg| 1| Эр эм хоёр эрүү бутлуур . харж байгаа настай хүний ард зогсож .
1066831905.jpg| 2| Нэг эрэгтэй настай хүнийг тэвэрч, том хүн нь ургамал шалгахаар бөхийхөд .
1066831905.jpg| 3| Цагаан богино ханцуйтай цамц өмссөн настай хүн . бутлуурыг бишрэх .
1066831905.jpg| 4| Эрэгтэй, эмэгтэй ойр орчимд таягтай өндөр настан бөхийж .
106691539.jpg| 0| Улаан малгай өмссөн эрэгтэй мэс засалч, цайны халбага зүүсэн өөр хоёр эрэгтэйтэй мэс засал хийж байна .
106691539.jpg| 1| Цэнхэр скрабт эмч, сувилагч нар мэс засал хийж байна .
106691539.jpg| 2| Өвчтөн дээр мэс засалч, мэс заслын ажилтан .
106691539.jpg| 3| Мэс заслын эмч, 2 туслах ажилтан мэс засал хийдэг .
106691539.jpg| 4| Мэс заслын баг мэс засал хийж байна .
1067180831.jpg| 0| Хар цагаан нохой бага зүссэн хашаанд шар, ягаан өнгийн зүйл барихыг оролдож байна .
1067180831.jpg| 1| Хар нохой үсэрч ягаан, ногоон өнгийн .
1067180831.jpg| 2| Хар, цагаан нохой шар өнгийн . дараа үсэрдэг .
1067180831.jpg| 3| хар цагаан нохой үсэрч Frisbee авах .
1067180831.jpg| 4| Нохой үсэрч нэг л юм барьж авах нь .
1067675215.jpg| 0| Бор СУВ, шар өнгийн пикап хоёрын хооронд машины зогсоол дээр нэгэн эр ил задгай хаалгатай хивсэн дээр хэвтэж .
1067675215.jpg| 1| Цамцгүй хүн хөл ихтэй гудамжны дунд хэвтэж байна .
1067675215.jpg| 2| Замын хөдөлгөөний их ачааллын үед гудамжны дунд хэвтэж байсан эрэгтэй .
1067675215.jpg| 3| Цэнхэр шорт өмссөн эрэгтэй гадаа зогсоол дээр хэвтэж .
1067675215.jpg| 4| Цэнхэр шорт өмссөн хүн гудамжинд хэвтэж байна .
1067790824.jpg| 0| Цагаан болон хар нохой , . элсэрхэг газар нутагт бор нохой .
1067790824.jpg| 1| Далайн эрэг дээр хоёр том нохой бие биенээ хөөж .
1067790824.jpg| 2| Хоёр том нохой элсээр гүйж байна .
1067790824.jpg| 3| Нэг нохой далайн эрэг дээр өөр нэг нохой хөөж байна .
1067790824.jpg| 4| Ноосон нохой далайн эрэг дээр Добермэнийг хөөж .
1068427675.jpg| 0| Бүх хар хувцастай нэгэн эр боулингын бөмбөгийг боулингын сүлбээр төв рүү уруудан замаар шидээд л .
1068427675.jpg| 1| Боулингийн хөндийд бүх хар хувцас өмссөн залуу замын өмнө хар боулинг бөмбөгтэй зогсож байна .
1068427675.jpg| 2| Нэгэн эрэгтэй хөндийд боулинг хийж байна. Тэр дундаа боулингын бөмбөг, зам дээрх зүү .
1068427675.jpg| 3| Нэгэн эрэгтэй боулинг бөмбөгийг зам дээр өнхрүүлж зогсооно .
1068427675.jpg| 4| Хүн боулингийн бөмбөгийг боулингын пин рүү шидэж дууслаа .
106959209.jpg| 0| Хар цамцтай хүн цөлд луус унаж байна . Ар талд нь нар мандах .
106959209.jpg| 1| Хуучин цаг агаартай , сахалтай хүн бүх хар хувцас өмссөн , цагаан хадан дээр сайхан цагаан илжиг унаж .
106959209.jpg| 2| Хар хувцас өмссөн хүн эргэн тойронд нь олон тооны чулуу бүхий цагаан морь унаж .
106959209.jpg| 3| Хар хувцастай саарал сахалт эр . хадан замаар морь унаж .
106959209.jpg| 4| Саарал үстэй, цагаан морь унаж яваа хар хувцастай хүн .
107022557.jpg| 0| Ядарсан царайтай хоёр эр модон трестийн ширээний ойролцоох буйдан дээр кофе аягатай амарчээ .
107022557.jpg| 1| Эрэгтэй, эмэгтэй хүмүүс буйдан дээр . хоёулаа унтаж .
107022557.jpg| 2| Эрэгтэй, эмэгтэй хүмүүс буйдан дээр унтаж байна .
107022557.jpg| 3| Эрэгтэй, эмэгтэй хүмүүс буйдан дээр мэлрэв .
107022557.jpg| 4| Хөх буйдан дээр зүүгсэн эрэгтэй, эмэгтэй .
1071201387.jpg| 0| Зурагтын хантааз өмссөн эрэгтэй явган хүний зам дээр сууж, нүүрэн дээр дугуйтай товхимлуудыг барьжээ .
1071201387.jpg| 1| Тод шар хантаазтай хүн гудамжинд дугуйны аюулгүй байдлын мэдээллийг .
1071201387.jpg| 2| Эрэгтэй, эмэгтэй ярьж байгаа нь тасарч, эр хүн нүүрээ таглах .
1071201387.jpg| 3| Хантаазтай хүн сандал дээр сууж сэтгүүл барьж байна .
1071201387.jpg| 4| Барилгын ажилтан дугуй унах тухай тэмдэг .
1072153132.jpg| 0| Олон өнгийн нохой өвсний талбайд теннисний бөмбөг барьж авах гэж үсэрч .
1072153132.jpg| 1| Теннисний бөмбөгийг өвсний талбайгаар хөөж явахдаа нохой үсрэх .
1072153132.jpg| 2| Нохой шидсэн зүйлийг барьж авахаар үсэрч байна .
1072153132.jpg| 3| Хар цагаан нохой нь индүүддэг .
1072153132.jpg| 4| Нохой, теннисний бөмбөг .
1072439304.jpg| 0| Дуулгатай залуу , багийнхаа дүрэмт хувцастай . ирж буй бейсболын .
1072439304.jpg| 1| Аварга өмсгөл өмссөн залуу хүү ирж буй хоолой дээр бейсболын цохиур .
1072439304.jpg| 2| Аварга бейсболын багт тоглож байгаа хүү бейсболын .
1072439304.jpg| 3| Хүүхэд бейсболын цохиурыг бөмбөг рүү сэлгүүцдэг .
1072439304.jpg| 4| Бөмбөг цохиж буй энэ бяцхан хүү .
1073145694.jpg| 0| Шар цамц, хар шорттой хүн жад шидэхэд бэлэн болж байна .
1073145694.jpg| 1| Шар цамц өмссөн хүн зам дээр жад шидэж байна .
1073145694.jpg| 2| Ази эр шар цамцтай жад шидэж байна .
1073145694.jpg| 3| Нүдний шил зүүсэн өсвөр насны залуу жад шидэж байна .
1073145694.jpg| 4| Шар цамцтай эр жад шидэж .
107318069.jpg| 0| Шөнийн цагаар олон түмний дэргэд долоон том бөмбөлөг эгнэн зогсож байна .
107318069.jpg| 1| Хүмүүс паркад халуун агаарын бөмбөлөг үзэж байна .
107318069.jpg| 2| Халуун агаарын бөмбөлгүүдийг шөнө асаасан хэсэг .
107318069.jpg| 3| Шөнийн цагаар агаарын бөмбөлөг үзэж байгаа олон хүн .
107318069.jpg| 4| Халуун агаарын бөмбөлөг үзэж байгаа хүмүүс .
1073444492.jpg| 0| Ширээний дэргэд сууж байгаа залуу хаа сайгүй номтой утсаар ярьж байна .
1073444492.jpg| 1| Утсаар ярьж байгаа хүн . оффист номоор хүрээлэгдсэн .
1073444492.jpg| 2| Номоор дүүрэн өрөөнд ширээн дээр нэг эрэгтэй сууж байна .
1073444492.jpg| 3| Гар утсан дээрх эр . номын багцаар хүрээлэгдсэн .
1073444492.jpg| 4| Бохир заваан оффист эрэгтэй хүн утас ашиглаж байна
107368840.jpg| 0| Ханын эсрэг хантааз өмссөн хоёр хүрэн эмэгтэй нэг сэтгүүлийг харж .
107368840.jpg| 1| Эмэгтэй хүн өөр эмэгтэйн мөрөн дээр сэтгүүл уншиж байна .
107368840.jpg| 2| Сэтгүүл уншиж буй хоёр охины бүдэг бадаг зураг .
107368840.jpg| 3| Хоёр эмэгтэй нэг сэтгүүл уншиж байна .
107368840.jpg| 4| Сэтгүүл уншиж буй хоёр эмэгтэй .
10751489.jpg| 0| Хоёр хүн нэг хүн лааны дөлнөөс саваа асааж, нөгөө хүн нь гараа газар харж эвхэж байхад бугуйвч зүүсэн хүн чихэнд нь утастай .
10751489.jpg| 1| Хоёр хүн лааны өмнө нэг төрлийн сонор сэрэмжтэй байгаа мэт харагдах байдлаар ан хийж байна .
10751489.jpg| 2| Шөнө нь нүдний шилтэй хоёр хүн . зарим ургамлын ойролцоо мөлхөж .
10751489.jpg| 3| Шөнө лаа асаахаар хоёр хүн скват .
10751489.jpg| 4| Нүдний шилтэй хүн лаа асааж байна .
107532584.jpg| 0| Нэгэн залуу их дэлгүүрийн дэргэд хөл ихтэй гудамжаар явж байна .
107532584.jpg| 1| Ягаан малгайтай эмэгтэй саарал өнгийн цамцтай эрэгтэй хүнтэй хамт явж байна .
107532584.jpg| 2| Азийн хос дэлгүүрээр алхана .
107532584.jpg| 3| Ягаан малгайтай эмэгтэй явган хүний зам дагуу .
107532584.jpg| 4| Гадаа хэд хэдэн хүн явж байна .
1075716537.jpg| 0| Бяцхан хүү жижиг шороон дугуйгаар . уулын уруу уруудан дугуй унаж .
1075716537.jpg| 1| Дуулгатай залуу хүү зам дээр дугуй унадаг .
1075716537.jpg| 2| Толгойдоо дуулгатай хүүхэд дугуй унадаг .
1075716537.jpg| 3| Залуу хүү BMX уралдаанд хурдан гишгэдэг .
1075716537.jpg| 4| Бяцхан хүү уралдаанд унадаг дугуйгаа унадаг .
107582366.jpg| 0| Хэсэг хүмүүс шөнө довжоон дээр гадаа ширээ тойрон сууж .
107582366.jpg| 1| Найман хүний бүрэлдэхүүнтэй ажлын хэсэг шөнийн цагаар ширээ тойрон цуглана .
107582366.jpg| 2| Харанхуй өрөөнд ширээн дээр сууж байсан хэсэг хүмүүс .
107582366.jpg| 3| Хэсэг хүмүүс гадаа шөнө хамт суудаг .
107582366.jpg| 4| Харанхуйд хэсэг хүмүүс цуглав .
1075867198.jpg| 0| Бор цамц, хар шорт өмссөн эрэгтэй хүн хоёр хар нохойтойгоо далайн эрэг дээр тоглож .
1075867198.jpg| 1| Хоёр хар нохойтой богино шорт өмссөн эрэгтэй далайн эрэг дээр бөмбөг шидэх бөмбөг барьж .
1075867198.jpg| 2| далайн эрэг дээр хоёр хар нохойтой тоглож байгаа хүн
1075867198.jpg| 3| Далайн эрэг дээр хоёр нохойтой хүн .
1075867198.jpg| 4| Далайн эрэг дээр хоёр нохойтой хүн
1075881101.jpg| 0| Пийшингээр хучигдсан хүүхэд хар бялзуухай хавцал дээр авирч байна .
1075881101.jpg| 1| Савантай усаар хучигдсан хүн цэвэрлэгдэж байна .
1075881101.jpg| 2| Suds-ээр хучигдсан хүү нүүрээ арчсан .
1075881101.jpg| 3| хүү нүүрнээс нь хөөсийг нь цэвэрлдэг .
1075881101.jpg| 4| Хөвсгөр булт бутлуур .
1076460267.jpg| 0| Хос усан онгоцонд угаалгын костюм өмссөн олон хүнийг хараад цэнхэр завиар сууж байна .
